id_original,id_simple,Sample Date,Sample Year,Processing Date,Lake,Gear,Site,Time,Processing Crew,Species,Total length (mm),Weight (g),sex,mature,gonad wt (only M BG),Isotope ID,age,diet weight (g),diet contents (%),,Zooplankton,unknown benthic invert,vegetation,unknown terr invert,unknown fish,Mayfly nymph,Mayfly adult,Amphipod,Chironomid larvae,Oligochaete,Chironomid pupa,Chironomid adult,Diptera larvae,Diptera adult,YP,Megaloptera larvae,beetle,Crayfish,collembola,leech,Odonata nymph,Odonata adult,snail,CMM,BG,frog (tadpole_,frog (adult),BLN,caddisfly,LMB,LMB YOY,BC,bivalve,veligers,JD,ID,GS,Lepomis spp,YOY (unknown),fish eggs,unknown,Notes
MCD362_2019,MCD362,6/25/19,2019,,MCD,EF,EF1,,UWSP,LMB,272,328,M,Y,NA,MCD362_2019,,13.093,100% CRAYFISH,,,,,,,,,,,,,,,,,,,13.093,,,,,,,,,,,,,,,,,,,,,,,,100% CRAYFISH
SB222_2019,SB222,4/30/19,2019,,SB,FYKE,C2,,UWSP,YEP,210,115,F,Y,NA,SB222_2019,,1.103,100% INVERTS,,,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
SB223_2019,SB223,4/30/19,2019,,SB,FYKE,C2,,UWSP,BLG,125,35,UNK,N,NA,SB223_2019,,0.184,100% INVERTS,,,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
SB224_2019,SB224,4/30/19,2019,,SB,FYKE,C2,,UWSP,BLC,142,35,F,Y,NA,SB224_2019,,0.694,100% INVERTS,,,0.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD363_2019,MCD363,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,114,25,UNK,N,NA,MCD363_2019,,0.405,100% FISH,,,,,,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD364_2019,MCD364,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,112,20,UNK,N,NA,MCD364_2019,,0.324,100% FISH,,,,,,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD365_2019,MCD365,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,97,15,UNK,N,NA,MCD365_2019,,0.334,100% FISH,,,,,,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD366_2019,MCD366,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,90,10,M,N,NA,MCD366_2019,,0.502,100% FISH,,,,,,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD367_2019,MCD367,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,112,20,UNK,N,NA,MCD367_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD368_2019,MCD368,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,104,15,UNK,N,NA,MCD368_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD369_2019,MCD369,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,189,110,F,N,NA,MCD369_2019,,0.654,100% FISH,,,,,,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD370_2019,MCD370,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,189,100,M,N,NA,MCD370_2019,,0.778,100% FISH,,,,,,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD371_2019,MCD371,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,206,140,M,N,NA,MCD371_2019,,0.792,100% FISH,,,,,,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD372_2019,MCD372,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,215,165,F,N,NA,MCD372_2019,,2.274,"50% CRAYFISH, 50% FISH",,,,,,1.137,,,,,,,,,,,,,1.137,,,,,,,,,,,,,,,,,,,,,,,,"50% CRAYFISH, 50% FISH"
MCD373_2019,MCD373,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,268,305,M,Y,NA,MCD373_2019,,7.022,"50% INVERTS, 50% FISH",,,3.511,,,3.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% INVERTS, 50% FISH"
MCD374_2019,MCD374,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,260,335,F,Y,NA,MCD374_2019,,14.942,100% FROG,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.942,,,,,,,,,,,,,,,100% FROG
MCD375_2019,MCD375,6/25/19,2019,,MCD,EF,EF2,,UWSP,LMB,314,495,M,Y,NA,MCD375_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD376_2019,MCD376,6/19/19,2019,,MCD,EF,EF1,,UWSP,WHS,222,128,UNK,N,NA,MCD376_2019,,,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty
MCD377_2019,MCD377,5/7/19,2019,,MCD,EF,EF1,,UWSP,LMB,270,296,M,Y,NA,MCD377_2019,,3.761,100% FISH,,,,,,3.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD378_2019,MCD378,5/7/19,2019,,MCD,EF,EF1,,UWSP,LMB,362,784,M,Y,NA,MCD378_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD379_2019,MCD379,5/7/19,2019,,MCD,EF,EF1,,UWSP,LMB,179,78,F,N,NA,MCD379_2019,,0.72,100% FISH,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD380_2019,MCD380,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,245,237,M,Y,NA,MCD380_2019,,1.051,100% INVERTS,,,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD381_2019,MCD381,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,250,265,F,Y,NA,MCD381_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD382_2019,MCD382,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,67,6,UNK,N,NA,MCD382_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD383_2019,MCD383,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,235,220,F,Y,NA,MCD383_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD384_2019,MCD384,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,166,63,F,N,NA,MCD384_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD385_2019,MCD385,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,152,58,UNK,N,NA,MCD385_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD386_2019,MCD386,6/19/19,2019,,MCD,EF,EF1,,UWSP,LMB,353,790,F,Y,NA,MCD386_2019,,20.837,"50% FISH, 50% CRAYFISH",,,,,,10.4185,,,,,,,,,,,,,10.4185,,,,,,,,,,,,,,,,,,,,,,,,"50% FISH, 50% CRAYFISH"
MCD387_2019,MCD387,7/23/19,2019,,MCD,GN,GN4,,UWSP,YEP,101,12,UNK,N,NA,MCD387_2019,,0.342,100% ZOOPS,,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD388_2019,MCD388,7/23/19,2019,,MCD,GN,GN1,,UWSP,YEP,91,8,UNK,N,NA,MCD388_2019,,0.058,100% ZOOPS,,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD389_2019,MCD389,7/23/19,2019,,MCD,GN,GN1,,UWSP,YEP,77,5,UNK,N,NA,MCD389_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD390_2019,MCD390,7/22/19,2019,,MCD,GN,GN3,,UWSP,YEP,146,39,F,N,NA,MCD390_2019,,0.397,100% INVERTS,,,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD391_2019,MCD391,7/22/19,2019,,MCD,GN,GN1,,UWSP,YEP,125,25,UNK,N,NA,MCD391_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD392_2019,MCD392,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,117,20,UNK,N,NA,MCD392_2019,,0.157,100% ZOOPS,,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD393_2019,MCD393,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,94,10,UNK,N,NA,MCD393_2019,,0.06,100% ZOOPS,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD394_2019,MCD394,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,86,8,UNK,N,NA,MCD394_2019,,0.15,100% ZOOPS,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD395_2019,MCD395,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,112,17,UNK,N,NA,MCD395_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD396_2019,MCD396,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,109,16,UNK,N,NA,MCD396_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD397_2019,MCD397,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,96,11,UNK,N,NA,MCD397_2019,,0.094,100% ZOOPS,,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD398_2019,MCD398,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,104,14,UNK,N,NA,MCD398_2019,,0.045,100% ZOOPS,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% ZOOPS
MCD399_2019,MCD399,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,104,14,UNK,N,NA,MCD399_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD400_2019,MCD400,7/23/19,2019,,MCD,GN,GN2,,UWSP,YEP,101,12,UNK,N,NA,MCD400_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD401_2019,MCD401,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,299,342,F,Y,NA,MCD401_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD402_2019,MCD402,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,265,255,M,Y,NA,MCD402_2019,,1.509,100% INVERTS,,,1.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD403_2019,MCD403,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,260,265,M,Y,NA,MCD403_2019,,0.768,100% INVERTS,,,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD404_2019,MCD404,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,188,98,F,N,NA,MCD404_2019,,1.147,"75% FISH, 25% INVERTS",,,0.28675,,,0.86025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75% FISH, 25% INVERTS"
MCD405_2019,MCD405,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,241,193,M,Y,NA,MCD405_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD406_2019,MCD406,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,283,338,M,Y,NA,MCD406_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD407_2019,MCD407,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,215,160,F,Y,NA,MCD407_2019,,3.09,100% FISH,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD408_2019,MCD408,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,212,138,M,N,NA,MCD408_2019,,3.412,100% FISH,,,,,,3.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD409_2019,MCD409,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,235,184,M,N,NA,MCD409_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD410_2019,MCD410,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,250,212,M,N,NA,MCD410_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD411_2019,MCD411,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,242,264,F,Y,NA,MCD411_2019,,5.348,"50% FISH, 50% INVERTS",,,2.674,,,2.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% FISH, 50% INVERTS"
MCD412_2019,MCD412,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,242,201,F,Y,NA,MCD412_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD413_2019,MCD413,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,273,321,F,Y,NA,MCD413_2019,,3.284,100% FISH,,,,,,3.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD414_2019,MCD414,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,190,95,F,N,NA,MCD414_2019,,0.8,100% FISH,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD415_2019,MCD415,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,200,112,M,N,NA,MCD415_2019,,1.205,100% INVERTS,,,1.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD416_2019,MCD416,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,242,197,M,N,NA,MCD416_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD417_2019,MCD417,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,201,113,M,N,NA,MCD417_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD418_2019,MCD418,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,236,208,M,Y,NA,MCD418_2019,,1.665,100% INVERTS,,,1.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD419_2019,MCD419,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,265,295,F,Y,NA,MCD419_2019,,31.332,100% FISH,,,,,,31.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD420_2019,MCD420,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,221,145,M,Y,NA,MCD420_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD421_2019,MCD421,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,240,180,F,Y,NA,MCD421_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD422_2019,MCD422,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,231,175,M,N,NA,MCD422_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD423_2019,MCD423,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,123,24,F,N,NA,MCD423_2019,,0.448,100% INVERTS,,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD424_2019,MCD424,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,153,49,M,N,NA,MCD424_2019,,0.448,100% FISH,,,,,,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD425_2019,MCD425,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,121,25,M,N,NA,MCD425_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD426_2019,MCD426,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,118,23,F,N,NA,MCD426_2019,,0.623,100% FISH,,,,,,0.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD427_2019,MCD427,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,122,22,F,N,NA,MCD427_2019,,0.105,100% INVERTS,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD428_2019,MCD428,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,266,263,M,Y,NA,MCD428_2019,,3.522,100% FISH,,,,,,3.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD429_2019,MCD429,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,162,245,M,Y,NA,MCD429_2019,,3.717,100% INVERTS,,,3.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD430_2019,MCD430,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,329,508,F,Y,NA,MCD430_2019,,1.346,100% INVERTS,,,1.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD431_2019,MCD431,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,280,297,M,Y,NA,MCD431_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD432_2019,MCD432,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,182,79,M,Y,NA,MCD432_2019,,1.807,100% FISH,,,,,,1.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD433_2019,MCD433,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,215,136,F,N,NA,MCD433_2019,,4.292,100% FISH,,,,,,4.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD434_2019,MCD434,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,188,85,F,N,NA,MCD434_2019,,0.897,"50% FISH, 50% INVERTS",,,0.4485,,,0.4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% FISH, 50% INVERTS"
MCD435_2019,MCD435,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,130,27,M,N,NA,MCD435_2019,,0.829,100% FISH,,,,,,0.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD436_2019,MCD436,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,142,38,M,N,NA,MCD436_2019,,0.137,100% INVERTS,,,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD437_2019,MCD437,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,298,371,M,Y,NA,MCD437_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD438_2019,MCD438,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,275,297,M,Y,NA,MCD438_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD439_2019,MCD439,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,270,304,F,Y,NA,MCD439_2019,,1.752,"50% FISH, 50% INVERTS",,,0.876,,,0.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% FISH, 50% INVERTS"
MCD440_2019,MCD440,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,330,487,M,Y,NA,MCD440_2019,,,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPTY
MCD441_2019,MCD441,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,357,657,M,Y,NA,MCD441_2019,,14.755,100% FISH,,,,,,14.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% FISH
MCD442_2019,MCD442,6/10/19,2019,,MCD,EF,EF,,UWSP,LMB,402,989,F,Y,NA,MCD442_2019,,4.196,"75% FISH, 25% INVERTS",,,1.049,,,3.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75% FISH, 25% INVERTS"
MCD443_2019,MCD443,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,180,84,F,Y,NA,MCD443_2019,,0.584,100% INVERTS,,,0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD444_2019,MCD444,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,168,64,M,Y,NA,MCD444_2019,,0.358,100% INVERTS,,,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD445_2019,MCD445,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,211,147,M,Y,NA,MCD445_2019,,1.481,100% INVERTS,,,1.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD446_2019,MCD446,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,192,108,F,Y,NA,MCD446_2019,,0.553,100% INVERTS,,,0.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD447_2019,MCD447,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,147,40,F,Y,NA,MCD447_2019,,0.348,100% INVERTS,,,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD448_2019,MCD448,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,168,68,F,Y,NA,MCD448_2019,,0.905,100% INVERTS,,,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD449_2019,MCD449,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,171,68,M,Y,NA,MCD449_2019,,0.262,"50% FISH, 50% INVERTS",,,0.131,,,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50% FISH, 50% INVERTS"
MCD450_2019,MCD450,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,172,72,M,Y,NA,MCD450_2019,,0.533,100% INVERTS,,,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD451_2019,MCD451,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,191,98,M,Y,NA,MCD451_2019,,0.478,100% INVERTS,,,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD452_2019,MCD452,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,217,156,M,Y,NA,MCD452_2019,,1.407,100% INVERTS,,,1.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD453_2019,MCD453,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,180,76,F,Y,NA,MCD453_2019,,0.727,100% INVERTS,,,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD454_2019,MCD454,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,177,71,F,Y,NA,MCD454_2019,,0.164,100% INVERTS,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD455_2019,MCD455,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,202,134,F,Y,NA,MCD455_2019,,1.066,100% INVERTS,,,1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD456_2019,MCD456,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,211,136,M,Y,NA,MCD456_2019,,1.174,100% INVERTS,,,1.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD457_2019,MCD457,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,204,145,F,Y,NA,MCD457_2019,,0.783,100% INVERTS,,,0.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD458_2019,MCD458,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,204,143,M,Y,NA,MCD458_2019,,0.9,"25% FISH, 75% INVERTS",,,0.675,,,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25% FISH, 75% INVERTS"
MCD459_2019,MCD459,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,220,173,M,Y,NA,MCD459_2019,,1.676,100% INVERTS,,,1.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD460_2019,MCD460,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,206,123,M,Y,NA,MCD460_2019,,2.547,100% INVERTS,,,2.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD461_2019,MCD461,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,175,70,F,Y,NA,MCD461_2019,,0.66,100% INVERTS,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD462_2019,MCD462,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,188,91,M,Y,NA,MCD462_2019,,0.561,100% INVERTS,,,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD463_2019,MCD463,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,180,78,F,Y,NA,MCD463_2019,,0.273,100% INVERTS,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
MCD464_2019,MCD464,4/28/19,2019,,MCD,FYKE,C2A,,UWSP,BLC,207,128,M,Y,NA,MCD464_2019,,1.627,100% INVERTS,,,1.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100% INVERTS
