duplicate,replicate,id_original_iso,id_simple_iso,delta13_C,total_C_ug,C.Comment,delta15_N,total_N_ug,N.Comment,tray_name,lake,year,well_id,material_type,sample_weight,id_year,id_original_fish,id_simple_fish,Lake,Processing.Crew,Species,tl.mm,wt.g,sex,mature,Isotope.ID,diet.wt.g,diet.contents.note,Zooplankton,unknown.benthic.invert,vegetation,unknown.terr.invert,unknown.fish,Mayfly.nymph,Mayfly.adult,Amphipod,Chironomid.larvae,Oligochaete,Chironomid.pupa,Chironomid.adult,Diptera.larvae,Diptera.adult,YP,Megaloptera.larvae,beetle,Crayfish,collembola,leech,Odonata.nymph,Odonata.adult,snail,CMM,BG,frog..tadpole_,frog..adult.,BLN,caddisfly,LMB,LMB.YOY,BC,bivalve,veligers,JD,ID,GS,Lepomis.spp,YOY..unknown.,fish.eggs
FALSE,n,SB058,SB058,-33.94,627.91,,9.49,197.19,,SB2017,SB,2017,B9,fish,1.3,SB058_2017,SB058,SB058,SB,CS,BC,239,221,M,Y,SB058,0.9,100% TERRESTRIAL INSECTS,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,MCD298-2019,MCD298,-29.58,643.68,,6.53,197.38,,MCD2019-1,MCD,2019,C2,fish,1.3,MCD298_2019,MCD298_2019,MCD298,MCD,AA ,GS,100,8.2,NA,NA,MCD298_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD297-2019,MCD297,-29.67,644.09,,5.98,197.49,,MCD2019-1,MCD,2019,B10,fish,1.3,MCD297_2019,MCD297_2019,MCD297,MCD,AA ,GS,88,5.6,NA,NA,MCD297_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,M11,M11,-26.6,631.94,,8.91,197.61,,MCD2017,MCD,2017,C2,fish,1.52,M11_2017,M11,M11,MCD,NA,LMB,365,675.9,NA,NA,M11,0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB173-2018,SB173,-30.13,659.93,,10.63,197.91,,SB2018,SB,2018,D7,fish,1.3,SB173_2018,SB173_2018,SB173,SB,UWSP,YP,275,269,F,Y,SB173_2018,7.97,100% FISG EGGS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.97
FALSE,n,MCD434-2018,MCD434,-27.3,640.72,,7.74,197.93,,MCD2018,MCD,2018,B5,fish,1.5,MCD434_2018,MCD434_2018,MCD434,MCD,HE,SMB,178,113,UNK,NA,MCD434,4,100 fish,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE099,HE099,-28.04,633.88,,6.81,198.21,,MCD2017,MCD,2017,C1,fish,1.476,HE099_2017,HE099,HE099,MCD,NA,PS,165,101,NA,NA,HE99,0.5,100 b inv (mussel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,
FALSE,n,SB121-2020,SB121,-32.84,661.26,,7.98,198.26,,SB2020,SB,2020,B9,fish,1.4,SB121_2020,SB121_2020,SB121,SB,UW,YP,102,12,M,Y,SB121_2020,0,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD303-2019,MCD303,-29.15,684.87,,5.55,198.88,,MCD2019-1,MCD,2019,B4,fish,1.3,MCD303_2019,MCD303_2019,MCD303,MCD,AA ,CMM,67,3.4,NA,NA,MCD303_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB100-2020,SB100,-31.5,663.67,,6.78,198.95,,SB2020,SB,2020,B4,fish,1.5,SB100_2020,SB100_2020,SB100,SB,UW,PS,53,2,U,N,SB100_2020,1,100% aquatic invert,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD438-2018,MCD438,-29.6,631.57,,8.45,199.04,,MCD2018,MCD,2018,C9,fish,1.3,MCD438_2018,MCD438_2018,MCD438,MCD,HE,BC,284,330,F,Y,MCD438,16.3,100 b inv,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB149-2020,SB149,-34.1,652.09,,8.33,199.3,,SB2020,SB,2020,B1,fish,1.4,SB149_2020,SB149_2020,SB149,SB,UWSP,BG,202,170,M,N,SB149_2020,0,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB273-2019,SB273,-33.41,654.72,,8.35,199.31,,SB2019,SB,2019,A3,fish,1.3,SB273_2019,SB273_2019,SB273,SB,UWSP,BC,168,63,F,Y,SB273_2019,0.58,100% INVERTS,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,TL278,TL278,-27.51,630.02,,8.82,199.79,,MCD2020,MCD,2020,D11,fish,1.5,TL278_2020,TL278,TL278,MCD,UW,WAE,428,NA,NA,NA,TL278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD031,MCD031,-28.83,671.49,,6.98,199.96,,MCD2017,MCD,2017,F11,fish,1.4,MCD031_2017,MCD031,MCD031,MCD,CS,PS,64,4,M,N,MCD031,0,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,TL164,TL164,-28.36,656.57,,7.21,200.07,,MCD2017,MCD,2017,F7,fish,1.3,TL164_2017,TL164,TL164,MCD,"LF, KE",LMB,94,9.5,NA,NA,TL164,0.1,"25 zoop, 75 plant",0.025,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,MCD067-2018,MCD067,-28.97,671.45,,6.2,200.52,,MCD2018,MCD,2018,E2,fish,1.4,MCD067_2018,MCD067_2018,MCD067,MCD,MC,PS,91,14.1,M,N,MCD067,0.1,100 b inv,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB285-2019,SB285,-34.29,645.01,,9.35,200.6,,SB2019,SB,2019,E3,fish,1.4,SB285_2019,SB285_2019,SB285,SB,UWSP,YP,234,168,F,Y,SB285_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE064,HE064,-28.66,653.31,,6.05,200.85,,MCD2017,MCD,2017,A5,fish,1.435,HE064_2017,HE064,HE064,MCD,NA,GS,114,13.8,NA,NA,HE64,0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB032,SB032,-33.44,655.36,,9.09,200.88,,SB2017,SB,2017,C11,fish,1.4,SB032_2017,SB032,SB032,SB,CS,PS,190,173,M,Y,SB032,0.36,"30% CHAEBORUS, 70% MUCK",0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,HE136,HE136,-29.08,661.41,,4.28,200.89,,MCD2017,MCD,2017,E12,fish,1.3,HE136_2017,HE136,HE136,MCD,"HE, KMP, MC",CMM,74,4.2,NA,NA,HE136,0.2,100 b inv,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,AA028,AA028,-27.86,638.14,,9.42,201.03,,MCD2020,MCD,2020,G1,fish,1.3,AA028_2020,AA028,AA028,MCD,UW,LMB,169,66,M,NA,AA028,0.8,fish,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD830-2018,MCD830,-30.58,674.47,,5.55,201.09,,MCD2018,MCD,2018,F10,fish,1.4,MCD830_2018,MCD830_2018,MCD830,MCD,UWSP,YP,137,36,F,Y,MCD830_2018,NA,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE063,HE063,-24.32,674.45,,5.26,201.24,,MCD2017,MCD,2017,A3,fish,1.499,HE063_2017,HE063,HE063,MCD,NA,ID,38,0.3,NA,NA,HE63,0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,MCD541-2019,MCD541,-28.46,649.28,,9.29,201.28,,MCD2019-1,MCD,2019,G3,fish,1.5,MCD541_2019,MCD541_2019,MCD541,MCD,UWSP,LMB,366,696,F,Y,MCD541_2019,15.094,100% CRAYFISH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD226-2019,MCD226,-31.21,665.18,,6.02,201.35,,MCD2019-1,MCD,2019,E4,fish,1.5,MCD226_2019,MCD226_2019,MCD226,MCD,"AA, MC, LF",YP,186,90,F,Y,MCD226_2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD013,MCD013,-29.52,649.05,,7.81,201.36,,MCD2017,MCD,2017,F1,fish,1.3,MCD013_2017,MCD013,MCD013,MCD,CS,GS,145,62,F,Y,MCD013,0,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,SB276-2019,SB276,-32.39,659.1,,9.4,201.87,,SB2019,SB,2019,C6,fish,1.4,SB276_2019,SB276_2019,SB276,SB,UWSP,BC,240,212,M,Y,SB276_2019,2.042,100% INVERTS,NA,2.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD709-2018,MCD709,-27.02,688.26,,6.6,201.99,,MCD2018,MCD,2018,A11,fish,1.5,MCD709_2018,MCD709_2018,MCD709,MCD,UWSP,PS,87,12,F,N,MCD709_2018,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE065,HE065,-28.1,677.04,,5.18,202.36,,MCD2017,MCD,2017,C7,fish,1.498,HE065_2017,HE065,HE065,MCD,NA,BLN,65,2.5,NA,NA,HE65,0.1,100 b inv,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,TL73,TL73,-29.96,662.75,,6.66,202.63,,MCD2017,MCD,2017,G11,fish,1.3,TL73_2017,TL73,TL73,MCD,"KE, AD",SMB,90,8,NA,NA,TL73,0.1,100 plant,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,MCD455-2019,MCD455,-30.22,676.67,,8.17,202.66,,MCD2019-1,MCD,2019,A2,fish,1.3,MCD455_2019,MCD455_2019,MCD455,MCD,UWSP,BC,202,134,F,Y,MCD455_2019,1.066,100% INVERTS,NA,1.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD008,MCD008,-30.46,645.04,,7.84,202.72,,MCD2017,MCD,2017,D4,fish,1.4,MCD008_2017,MCD008,MCD008,MCD,CS,BC,187,92,M,Y,MCD008,0,EMPTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,SB308-2019,SB308,-38.9,670.64,,5.34,203.37,,SB2019,SB,2019,D8,fish,1.4,SB308_2019,SB308_2019,SB308,SB,UWSP,PS,87,17,F,N,SB308_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE85,HE85,-32.3,686.43,,8.87,203.46,,SB2017,SB,2017,A10,fish,1.464,HE85_2017,HE85,HE85,SB,"HE, KMP, MC",LMB,50,1.4,NA,NA,HE85,0.1,"80 b inv, 20 zoop",0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,HE045,HE045,-28.13,659.64,,6.97,203.49,,MCD2017,MCD,2017,B12,fish,1.432,HE045_2017,HE045,HE045,MCD,NA,PS,118,35,NA,NA,HE45,0.6,"50 b inv, 50 t. inv",,0.3,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SBzoop81519,SBzoop81519,-31.54,262.85,,4.6,42.17,,SB2019,SB,2019,C1,zooplankton,0.9,SBzoop81519_2019,SBzoop81519,SBzoop81519,SB,NA,holopediem,NA,NA,NA,NA,SBzoop81519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE068,HE068,-29.02,674.72,,10.02,203.5,,MCD2017,MCD,2017,A4,fish,1.474,HE068_2017,HE068,HE068,MCD,NA,ID,66,2.5,NA,NA,HE68,0.1,100 b inv,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB103-2018,SB103,-32.62,667.98,,8.31,203.62,,SB2018,SB,2018,A2,fish,1.5,SB103_2018,SB103_2018,SB103,SB,HE,BG,150,62,M,N,SB103,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,HE015A,HE015A,-33.20,649.87,,8.60,203.83,,SB2017,SB,2017,B1,fish,1.41,HE015A_2017,HE015A,HE015A,SB,NA,BG,185,85,NA,NA,HE015,0.3,"10 b. inv, 90 zoop",0.27,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,M8,M8,-27.06,653.51,,8.45,203.87,,MCD2017,MCD,2017,C3,fish,1.549,M8_2017,M8,M8,MCD,NA,LMB,225,223.6,NA,NA,M8,3.2,"2.3 g mayfly, 0.9 g vegetation",,,0.9,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,HE087,HE087,-28.4,650.94,,7.37,204.05,,MCD2017,MCD,2017,C8,fish,1.58,HE087_2017,HE087,HE087,MCD,NA,BG,145,58.4,NA,NA,HE87,0.5,100 b inv,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,MCD576-2019,MCD576,-27.92,666.28,,9.32,204.41,,MCD2019-1,MCD,2019,G4,fish,1.5,MCD576_2019,MCD576_2019,MCD576,MCD,UWSP,LMB,365,914,F,Y,MCD576_2019,45.638,"80% FISH, 20% INVERTS",NA,9.1276,NA,NA,36.5104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,AD2A,AD2A,-33.78,728.86,,12.02,218.76,,SB2018,SB,2018,B1,fish,1.6,AD2A_2018,AD2A,AD2A,SB,"HE, AD, LF",WAE,549,1620,NA,NA,AD2,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,AD2B,AD2B,-31.87,681.18,,11.23,204.45,,SB2018,SB,2018,B1,fish,1.6,AD2B_2018,AD2B,AD2B,SB,"HE, AD, LF",WAE,549,1620,NA,NA,AD2,0,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD805-2018,MCD805,-27.19,658.84,,7.34,204.56,,MCD2018,MCD,2018,D4,fish,1.4,MCD805_2018,MCD805_2018,MCD805,MCD,UWSP,BG,205,192,M,Y,MCD805_2018,0.95,100% INVERTS,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,MCD072A-2019,MCD072A,-25.14,683.20,,6.97,204.72,,MCD2019-1,MCD,2019,H1,fish,1.4,MCD072A_2019,MCD072A_2019,MCD072A,MCD,"AA, MC, LF",RB,199,167,M,Y,MCD072_2019,1,100% CRAYFISH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,MCD072B-2019,MCD072B,-26.65,731.02,,7.46,219.05,,MCD2019-1,MCD,2019,H1,fish,1.4,MCD072B_2019,MCD072B_2019,MCD072B,MCD,"AA, MC, LF",RB,199,167,M,Y,MCD072_2019,1,100% CRAYFISH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB138-2020,SB138,-32.61,659.04,,8.8,204.74,,SB2020,SB,2020,D5,fish,1.4,SB138_2020,SB138_2020,SB138,SB,UWSP,YP,206,149,F,Y,SB138_2020,0,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD301-2019,MCD301,-29.8,681.83,,6.65,204.75,,MCD2019-1,MCD,2019,B5,fish,1.4,MCD301_2019,MCD301_2019,MCD301,MCD,AA ,CMM,81,4.7,NA,NA,MCD301_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB339-2018,SB339,-43.51,667.27,,4.64,204.79,,SB2018,SB,2018,D10,fish,1.5,SB339_2018,SB339_2018,SB339,SB,UWSP,YP,165,60,M,Y,SB339_2018,NA,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,AA072,AA072,-30.82,676.16,,8.53,204.87,,MCD2020,MCD,2020,A3,zoobenthos,1.8,AA072_2020,AA072,AA072,MCD,UW,mussel,86,31.9,,NA,AA072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD302-2019,MCD302,-29.85,689.47,,6.44,205.02,,MCD2019-1,MCD,2019,H11,fish,1.4,MCD302_2019,MCD302_2019,MCD302,MCD,AA ,CMM,77,4.7,NA,NA,MCD302_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,AA033,AA033,-25.41,654.77,,4.86,205.06,,MCD2020,MCD,2020,C10,fish,1.4,AA033_2020,AA033,AA033,MCD,UW,LMB,386,860,M,NA,AA033,14,crayfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,MCD606-2018,MCD606,-30.42,671.81,,8.23,205.31,,MCD2018,MCD,2018,A2,fish,1.5,MCD606_2018,MCD606_2018,MCD606,MCD,UWSP,BC,217,145,F,Y,MCD606_2018,1.438,100% INVERTS,NA,1.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,SB001-2019,SB001,-32.91,713.59,,6.17,205.36,,SB2019,SB,2019,A11,fish,1.5,SB001_2019,SB001_2019,SB001,SB,AA ,LMB,39,0.6,NA,NA,SB001_2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,y,HE015B,HE015B,-35.19,695.36,,9.20,218.10,,SB2017,SB,2017,B1,fish,1.41,HE015B_2017,HE015B,HE015B,SB,NA,BG,185,85,NA,NA,HE015,0.3,"10 b. inv, 90 zoop",0.27,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,SB1 a,SB1,-29.98,660.84,,10.43,206.05,,SB2017,SB,2017,A1,fish,1.395,SB1_2017,SB1,SB1,SB,NA,YP,265,263,NA,NA,SB1,0.7,0.7 g odonata,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,
FALSE,n,SB311-2019,SB311,-32.71,685.16,,6.89,206.1,,SB2019,SB,2019,D3,fish,1.5,SB311_2019,SB311_2019,SB311,SB,UWSP,PS,61,4,UNK,N,SB311_2019,NA,EMPTY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,HE104,HE104,-30.58,659.02,,9.38,206.42,,SB2017,SB,2017,B2,fish,1.431,HE104_2017,HE104,HE104,SB,"HE, KMP, MC",BG,169,92.7,NA,NA,HE104,0.7,100 zoop,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
FALSE,n,HE061,HE061,-27.75,652.63,,7.26,206.53,,MCD2017,MCD,2017,A12,fish,1.41,HE061_2017,HE061,HE061,MCD,NA,BC,185,86,NA,NA,HE61,0.7,100 unknown fish,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,n,MCD242-2019,MCD242,-27.51,680.03,,8.71,206.58,,MCD2019-1,MCD,2019,F4,fish,1.5,MCD242_2019,MCD242_2019,MCD242,MCD,"AA, MC, LF",BC,266,283,M,Y,MCD242_2019,1.3,100% BI,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,n,TL49,TL49,-28.29,672.01,,7.88,206.64,,MCD2017,MCD,2017,G10,fish,1.3,TL49_2017,TL49,TL49,MCD,"KE, AD",SMB,161,26.5,NA,NA,TL49,0.5,"40 b. inv, 60 zoop",0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,NA
